timestamp,open,high,low,close,volume,swing_high,swing_low,recent_swing_high,recent_swing_low,avg_volume,momentum,bullish_mss,bearish_mss,mss,bullish_fvg,bearish_fvg,fvg,candle_pct_change,bullish_ob,bearish_ob,ob,liquidity_grab_up,liquidity_grab_down,liquidity_grab,premium_discount,bullish_breaker,bearish_breaker,breaker_block,ote_bullish,ote_bearish,ote
2026-04-13 08:45:00,70615.5,70717.8,70615.5,70717.8,2.40740502,False,True,0.0,70615.5,1.6676197935000001,0.0014486904433163104,0,0,0,0,0,0,0.0014486904433163104,0,0,0,0,0,0,1.0,0,0,0,0,0,0
2026-04-13 09:00:00,70698.4,70906.0,70698.4,70716.0,0.6762508,False,False,0.0,70615.5,1.695764256,0.0002489448134612074,0,0,0,0,0,0,0.0002489448134612074,0,0,0,0,0,0,1.0,0,0,0,0,0,0
2026-04-13 09:15:00,70716.0,70802.3,70676.2,70788.9,0.31296282,False,False,0.0,70615.5,1.7079276790000002,0.001030884099779317,0,0,0,0,0,0,0.001030884099779317,0,0,0,0,0,0,1.0,0,0,0,0,0,0
2026-04-13 09:30:00,70791.5,70823.6,70781.5,70781.5,0.11341472,False,False,0.0,70615.5,1.6215201389999998,-0.00014125989702153506,0,0,0,0,0,0,-0.00014125989702153506,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 09:45:00,70781.5,70801.4,70754.3,70801.4,0.88163204,False,False,0.0,70615.5,1.6420188245000003,0.0002811469098563068,0,0,0,0,0,0,0.0002811469098563068,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 10:00:00,70799.4,70830.3,70782.0,70820.1,0.11357995,False,False,0.0,70615.5,1.6467969354999998,0.00029237535911337726,0,0,0,0,0,0,0.00029237535911337726,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 10:15:00,70781.9,70792.0,70735.8,70777.5,1.37485668,False,False,0.0,70615.5,1.7123757574999998,-6.216278455359605e-05,0,0,0,0,0,0,-6.216278455359605e-05,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 10:30:00,70772.4,70819.8,70695.4,70777.8,2.21234268,False,False,0.0,70615.5,1.8148296674999997,7.630093087148001e-05,0,0,0,0,0,0,7.630093087148001e-05,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 10:45:00,70777.8,70786.6,70719.5,70733.8,1.43929531,False,False,0.0,70615.5,1.8786653955,-0.0006216638550505949,0,0,0,0,0,0,-0.0006216638550505949,0,0,0,0,0,0,1.0,0,0,0,0,0,0
2026-04-13 11:00:00,70747.2,70872.4,70732.8,70861.3,1.61476038,False,False,0.0,70615.5,1.9563586700000002,0.001612784675577349,0,0,0,0,0,0,0.001612784675577349,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 11:15:00,70861.4,70902.3,70845.8,70862.5,1.72734569,False,False,0.0,70615.5,2.0271490215,1.552326090093931e-05,0,0,0,1,0,1,1.552326090093931e-05,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 11:30:00,70863.0,70931.3,70808.0,70931.3,1.23867666,False,False,0.0,70615.5,2.0889065469999997,0.0009638316187573615,0,0,0,0,0,0,0.0009638316187573615,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 11:45:00,70942.9,70978.2,70921.2,70944.6,1.68294464,False,False,0.0,70615.5,2.1630231980000003,2.396293357068349e-05,0,0,0,1,0,1,2.396293357068349e-05,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 12:00:00,70917.6,71011.8,70853.3,70978.3,2.03721478,False,False,0.0,70615.5,2.2613319284999998,0.0008559229302739671,0,0,0,0,0,0,0.0008559229302739671,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 12:15:00,70952.6,70965.5,70873.5,70873.5,1.30208586,False,False,0.0,70615.5,2.3058102225,-0.0011148287730119236,0,0,0,0,0,0,-0.0011148287730119236,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 12:30:00,70856.7,70910.1,70792.3,70798.9,12.58067936,False,False,0.0,70615.5,2.877809797,-0.0008157309047698088,0,0,0,0,0,0,-0.0008157309047698088,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 12:45:00,70845.4,71194.0,70845.4,71105.8,0.79238676,True,False,71194.0,70615.5,2.910743172,0.003675609143289596,0,0,0,0,0,0,0.003675609143289596,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 13:00:00,71101.9,71202.1,71070.2,71202.1,0.35548858,True,False,71202.1,70615.5,2.916519162,0.0014092450412719162,0,0,0,1,0,1,0.0014092450412719162,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 13:15:00,71202.0,71250.8,71143.5,71187.4,3.08781014,True,False,71250.8,70615.5,1.9961949664999998,-0.00020505041993210612,0,0,0,0,0,0,-0.00020505041993210612,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 13:30:00,71193.0,71198.8,70825.8,71007.5,4.33173492,False,False,71250.8,70615.5,2.0141433895,-0.0026055932465270464,0,0,0,0,0,0,-0.0026055932465270464,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-13 13:45:00,71007.6,71684.7,70996.2,71629.1,2.00694525,True,False,71684.7,70615.5,1.994120401,0.008752584230420406,0,0,0,0,0,0,0.008752584230420406,1,0,1,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 14:00:00,71655.2,71741.9,71468.6,71595.1,0.25453618,True,False,71741.9,70615.5,1.9730346699999999,-0.0008387388493785694,0,0,0,1,0,1,-0.0008387388493785694,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 14:15:00,71624.7,71727.5,71457.0,71681.2,3.68285323,False,False,71741.9,70615.5,2.1415291905,0.0007888340195491221,0,0,0,0,0,0,0.0007888340195491221,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 14:30:00,71669.1,72005.2,71615.8,71995.8,1.42641624,True,False,72005.2,70615.5,2.2071792665,0.004558449875887894,0,0,0,0,0,0,0.004558449875887894,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 14:45:00,72008.9,72392.4,71909.8,72392.4,3.92374818,True,False,72392.4,70615.5,2.3592850734999997,0.005325730569415725,1,0,1,1,0,1,0.005325730569415725,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 15:00:00,72392.4,72465.3,71920.1,71957.2,2.65896241,True,False,72465.3,70615.5,2.4865541965,-0.006011680784170675,0,0,0,0,0,0,-0.006011680784170675,0,1,-1,1,0,-1,-1.0,0,0,0,0,1,-1
2026-04-13 15:15:00,71953.8,72020.1,71877.9,71973.3,0.65088727,False,False,72465.3,70615.5,2.450355726,0.00027100722963901833,0,0,0,0,0,0,0.00027100722963901833,0,0,0,0,0,0,-1.0,0,0,0,0,1,-1
2026-04-13 15:30:00,71969.4,71969.4,71668.9,71846.2,0.66953112,False,False,72465.3,70615.5,2.3732151480000003,-0.0017118386425341479,0,0,0,0,0,0,-0.0017118386425341479,0,0,0,0,0,0,0.0,0,0,0,0,1,-1
2026-04-13 15:45:00,71796.3,71924.1,71757.9,71866.5,1.91097207,False,False,72465.3,70615.5,2.3967989860000003,0.0009777662637210703,0,0,0,0,0,0,0.0009777662637210703,0,0,0,0,0,0,0.0,0,0,0,0,1,-1
2026-04-13 16:00:00,71870.8,72034.5,71709.4,72034.5,2.58260274,False,False,72465.3,70615.5,2.445191104,0.0022776983141971022,0,0,0,0,0,0,0.0022776983141971022,0,0,0,0,0,0,-1.0,0,0,0,0,1,-1
2026-04-13 16:15:00,72027.3,72240.1,71955.1,72234.4,1.9353369,False,False,72465.3,70615.5,2.4555906645,0.002875298671475833,0,0,0,1,0,1,0.002875298671475833,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 16:30:00,72239.6,72362.7,72184.8,72300.1,2.46969297,False,False,72465.3,70615.5,2.5171414800000003,0.0008374907945226717,0,0,0,1,0,1,0.0008374907945226717,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 16:45:00,72295.1,72414.9,72088.5,72197.3,1.43556888,False,False,72465.3,70615.5,2.504772692,-0.0013527887782159912,0,0,0,0,0,0,-0.0013527887782159912,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 17:00:00,72210.7,72411.6,72142.6,72325.4,3.35007378,False,False,72465.3,70615.5,2.570415642,0.0015884072582040764,0,0,0,0,0,0,0.0015884072582040764,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 17:15:00,72318.6,72404.7,72280.1,72404.7,2.02187672,False,False,72465.3,70615.5,2.606405185,0.0011905650828416378,0,0,0,0,0,0,0.0011905650828416378,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 17:30:00,72466.4,72563.4,72412.0,72428.2,3.77398183,True,False,72563.4,70615.5,2.1660703084999997,-0.0005271408542441337,0,0,0,1,0,1,-0.0005271408542441337,0,0,0,1,0,-1,-1.0,0,0,0,0,0,0
2026-04-13 17:45:00,72428.2,72484.8,72095.1,72149.4,2.05242016,False,False,72563.4,70615.5,2.2290719784999995,-0.0038493294048451143,0,0,0,0,0,0,-0.0038493294048451143,0,0,0,0,0,0,-1.0,0,0,0,0,1,-1
2026-04-13 18:00:00,72093.2,72199.2,72093.2,72188.4,1.017466,False,False,72563.4,70615.5,2.2621708495,0.0013205128916457737,0,0,0,0,1,-1,0.0013205128916457737,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 18:15:00,72207.5,72272.8,72078.9,72133.9,1.6924025,False,False,72563.4,70615.5,2.1924004675,-0.0010192847003428428,0,0,0,0,0,0,-0.0010192847003428428,0,0,0,0,0,0,-1.0,0,0,0,0,1,-1
2026-04-13 18:30:00,72158.2,72400.0,72158.2,72361.8,3.1064059,False,False,72563.4,70615.5,2.1311340165,0.0028215781435790505,0,0,0,0,0,0,0.0028215781435790505,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 18:45:00,72361.8,72446.6,72314.4,72446.6,1.71446627,False,False,72563.4,70615.5,2.1165100674999997,0.0011718890353750585,0,0,0,1,0,1,0.0011718890353750585,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 19:00:00,72434.8,72434.8,72307.1,72345.2,1.66995566,False,False,72563.4,70615.5,2.1872810415,-0.0012369744929233712,0,0,0,0,0,0,-0.0012369744929233712,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 19:15:00,72374.4,72882.4,72374.4,72853.7,5.18555162,True,False,72882.4,70615.5,2.262415961,0.00662250740593363,1,0,1,0,0,0,0.00662250740593363,1,0,1,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 19:30:00,72840.4,73165.6,72840.4,73007.3,7.11523169,True,False,73165.6,70615.5,2.5468567335000003,0.002291310865948138,0,0,0,1,0,1,0.002291310865948138,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 19:45:00,73030.6,73469.7,73030.6,73294.6,3.65783454,True,False,73469.7,70615.5,2.5335610515,0.003614923059648969,0,0,0,1,0,1,0.003614923059648969,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 20:00:00,73315.0,73374.3,73101.2,73101.2,5.81923758,False,False,73469.7,70615.5,2.6915748099999997,-0.0029161835913524233,0,0,0,0,0,0,-0.0029161835913524233,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 20:15:00,73137.7,73157.2,73011.6,73086.2,1.48801927,False,False,73469.7,70615.5,2.73343141,-0.000704151210661533,0,0,0,0,0,0,-0.000704151210661533,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 20:30:00,73100.6,73265.8,73073.0,73212.8,2.85948215,False,False,73469.7,70615.5,2.8429289614999997,0.0015348711228088015,0,0,0,0,0,0,0.0015348711228088015,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 20:45:00,73213.1,73236.5,73088.6,73151.0,0.63819762,False,False,73469.7,70615.5,2.779290239,-0.0008482088587972073,0,0,0,0,0,0,-0.0008482088587972073,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 21:00:00,73156.5,73298.0,73076.4,73262.8,1.14914501,False,False,73469.7,70615.5,2.7076173525,0.0014530492847525907,0,0,0,0,0,0,0.0014530492847525907,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 21:15:00,73266.7,73292.1,73118.6,73124.0,0.30670358,False,False,73469.7,70615.5,2.6261856865000004,-0.001947678822712052,0,0,0,0,0,0,-0.001947678822712052,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 21:30:00,73126.3,73360.2,73126.3,73240.0,0.65893391,False,False,73469.7,70615.5,2.5356477335000003,0.0015548441531979204,0,0,0,0,0,0,0.0015548441531979204,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 21:45:00,73265.5,73266.6,73194.3,73194.3,0.46563907,False,False,73469.7,70615.5,2.487151243,-0.0009718080133213735,0,0,0,0,0,0,-0.0009718080133213735,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 22:00:00,73206.5,73885.9,73206.5,73800.5,4.17365396,True,False,73885.9,70615.5,2.528330252,0.008114033589913463,1,0,1,0,0,0,0.008114033589913463,1,0,1,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 22:15:00,73834.1,74427.2,73787.3,74129.6,9.52953912,True,False,74427.2,70615.5,2.9037133720000003,0.00400221577834632,1,0,1,1,0,1,0.00400221577834632,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 22:30:00,74129.7,74319.7,74089.7,74193.4,16.84441616,False,False,74427.2,70615.5,3.5572350885000006,0.0008593047051316422,0,0,0,1,0,1,0.0008593047051316422,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 22:45:00,74254.6,74709.5,74191.3,74622.0,8.38821985,True,False,74709.5,70615.5,3.8740250730000008,0.004947841615199519,1,0,1,0,0,0,0.004947841615199519,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 23:00:00,74631.5,74881.7,74455.1,74682.0,4.59999918,True,False,74881.7,70615.5,4.053151732000001,0.0006766579795394706,0,0,0,1,0,1,0.0006766579795394706,0,0,0,1,0,-1,-1.0,0,0,0,0,0,0
2026-04-13 23:15:00,74658.9,74830.8,74552.7,74733.3,5.58909028,False,False,74881.7,70615.5,4.247986121,0.0009965322285756786,0,0,0,0,0,0,0.0009965322285756786,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-13 23:30:00,74756.8,74994.2,74552.6,74552.6,19.63383091,True,False,74994.2,70615.5,5.0743573715000005,-0.002731524088778507,0,0,0,0,0,0,-0.002731524088778507,0,0,0,1,0,-1,-1.0,0,0,0,0,0,0
2026-04-13 23:45:00,74556.4,74779.0,74451.0,74451.0,12.43338893,False,False,74994.2,70615.5,5.610303504500001,-0.001413694867241366,0,0,0,0,0,0,-0.001413694867241366,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-14 00:00:00,74428.6,74513.4,74266.7,74333.7,0.9018867,False,False,74994.2,70615.5,5.5719000565000005,-0.0012750474951834204,0,0,0,0,1,-1,-0.0012750474951834204,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-14 00:15:00,74341.2,74452.9,74219.8,74236.7,1.57617265,False,False,74994.2,70615.5,5.391431108000001,-0.0014056808337772327,0,0,0,0,0,0,-0.0014056808337772327,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-14 00:30:00,74295.2,74415.3,74197.5,74415.3,0.27760659,False,False,74994.2,70615.5,5.049549853,0.001616524351505963,0,0,0,0,0,0,0.001616524351505963,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-14 00:45:00,74383.8,74383.8,74123.4,74147.7,0.88617078,False,False,74994.2,70615.5,4.910966665,-0.003174078226710733,0,0,0,0,0,0,-0.003174078226710733,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-14 01:00:00,74167.4,74259.3,74033.6,74259.3,1.30540479,False,False,74994.2,70615.5,4.6852750255,0.001239088871930373,0,0,0,0,0,0,0.001239088871930373,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-14 01:15:00,74253.4,74388.4,74228.3,74291.2,2.75122988,False,False,74994.2,70615.5,4.7484355560000004,0.0005090675982514324,0,0,0,0,0,0,0.0005090675982514324,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-14 01:30:00,74294.8,74309.2,74230.7,74309.2,0.413127,False,False,74994.2,70615.5,4.6261177985,0.00019382244786975912,0,0,0,0,0,0,0.00019382244786975912,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2026-04-14 01:45:00,74309.2,74430.3,74309.2,74367.8,3.29963136,False,False,74994.2,70615.5,4.7591894855,0.0007885968359234903,0,0,0,0,0,0,0.0007885968359234903,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-14 02:00:00,74385.3,74481.9,74360.6,74456.2,0.49269173,False,False,74994.2,70615.5,4.7263668215,0.0009531453123129728,0,0,0,1,0,1,0.0009531453123129728,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
2026-04-14 02:15:00,74475.0,74546.2,74409.3,74422.5,0.68840208,False,False,74994.2,70615.5,4.745451746500001,-0.0007049345417925478,0,0,0,0,0,0,-0.0007049345417925478,0,0,0,0,0,0,-1.0,0,0,0,0,0,0
